"v021","v022","mort_adulte","age_ref","sexe_fratrie","v190","v024","v025","v106","v501","poids"
189,18,0,24,1,5,10,1,2,0,1.442445
189,18,0,21,2,5,10,1,2,0,1.442445
189,18,0,20,2,5,10,1,2,0,1.442445
189,18,0,17,2,5,10,1,2,0,1.442445
189,18,0,15,2,5,10,1,2,0,1.442445
189,18,0,29,1,5,10,1,1,0,1.442445
189,18,0,25,1,5,10,1,1,0,1.442445
189,18,0,22,2,5,10,1,1,0,1.442445
189,18,0,20,2,5,10,1,1,0,1.442445
189,18,0,17,2,5,10,1,1,0,1.442445
189,18,0,15,2,5,10,1,1,0,1.442445
189,18,1,47,1,5,10,1,2,1,1.442445
189,18,0,43,2,5,10,1,2,1,1.442445
189,18,0,40,2,5,10,1,2,1,1.442445
189,18,0,31,1,5,10,1,2,1,1.442445
189,18,0,17,2,5,10,1,2,0,1.442445
189,18,0,31,2,5,10,1,3,0,1.442445
189,18,0,26,2,5,10,1,3,0,1.442445
189,18,0,21,2,5,10,1,3,0,1.442445
189,18,0,38,2,4,10,1,2,0,1.442445
189,18,0,35,1,4,10,1,2,0,1.442445
189,18,0,25,1,4,10,1,2,0,1.442445
190,8,0,28,1,4,5,1,0,1,1.709009
190,8,0,26,2,4,5,1,0,1,1.709009
190,8,0,24,2,4,5,1,0,1,1.709009
190,8,1,22,2,4,5,1,0,1,1.709009
190,8,1,59,1,4,5,1,0,1,1.709009
190,8,0,57,2,4,5,1,0,1,1.709009
190,8,0,55,2,4,5,1,0,1,1.709009
190,8,0,52,2,4,5,1,0,1,1.709009
190,8,0,50,1,4,5,1,0,1,1.709009
190,8,0,45,2,4,5,1,0,1,1.709009
190,8,0,28,1,4,5,1,1,4,1.709009
190,8,0,21,2,4,5,1,1,4,1.709009
190,8,0,19,1,4,5,1,1,4,1.709009
190,8,0,17,2,4,5,1,1,4,1.709009
190,8,0,15,2,4,5,1,1,4,1.709009
190,8,0,28,1,4,5,1,2,0,1.709009
190,8,0,25,2,4,5,1,2,0,1.709009
190,8,0,19,1,4,5,1,2,0,1.709009
190,8,0,17,2,4,5,1,2,0,1.709009
190,8,0,15,2,4,5,1,2,0,1.709009
190,8,0,28,1,4,5,1,2,0,1.709009
190,8,0,25,2,4,5,1,2,0,1.709009
190,8,0,21,2,4,5,1,2,0,1.709009
190,8,0,19,1,4,5,1,2,0,1.709009
190,8,0,15,2,4,5,1,2,0,1.709009
190,8,0,28,1,4,5,1,2,0,1.709009
190,8,0,25,2,4,5,1,2,0,1.709009
190,8,0,21,2,4,5,1,2,0,1.709009
190,8,0,19,1,4,5,1,2,0,1.709009
190,8,0,17,2,4,5,1,2,0,1.709009
190,8,0,38,1,3,5,1,1,0,1.709009
190,8,1,25,2,3,5,1,1,0,1.709009
190,8,0,23,1,3,5,1,1,0,1.709009
190,8,0,19,1,3,5,1,1,0,1.709009
190,8,0,19,1,3,5,1,1,0,1.709009
190,8,0,15,2,3,5,1,1,0,1.709009
190,8,0,38,1,3,5,1,2,0,1.709009
190,8,0,32,2,3,5,1,2,0,1.709009
190,8,1,25,2,3,5,1,2,0,1.709009
190,8,0,23,1,3,5,1,2,0,1.709009
190,8,0,19,1,3,5,1,2,0,1.709009
190,8,0,19,1,3,5,1,2,0,1.709009
190,8,0,57,1,3,5,1,0,1,1.709009
190,8,0,55,1,3,5,1,0,1,1.709009
190,8,0,52,1,3,5,1,0,1,1.709009
190,8,0,48,2,3,5,1,0,1,1.709009
190,8,0,46,1,3,5,1,0,1,1.709009
190,8,1,42,2,3,5,1,0,1,1.709009
190,8,0,38,1,3,5,1,0,1,1.709009
190,8,0,36,1,3,5,1,0,1,1.709009
190,8,0,34,1,3,5,1,0,1,1.709009
190,8,0,32,1,3,5,1,0,1,1.709009
190,8,0,28,2,3,5,1,0,1,1.709009
190,8,1,47,1,2,5,1,0,4,1.709009
190,8,1,44,2,2,5,1,0,4,1.709009
190,8,0,41,2,2,5,1,0,4,1.709009
190,8,0,38,1,2,5,1,0,4,1.709009
190,8,0,35,1,2,5,1,0,4,1.709009
190,8,0,32,2,2,5,1,0,4,1.709009
190,8,0,26,2,2,5,1,0,4,1.709009
190,8,0,22,2,2,5,1,0,4,1.709009
190,8,0,18,2,2,5,1,0,4,1.709009
190,8,1,33,1,3,5,1,1,1,1.709009
190,8,0,34,2,3,5,1,1,1,1.709009
190,8,0,32,1,3,5,1,1,1,1.709009
190,8,0,26,2,3,5,1,1,1,1.709009
190,8,0,24,1,3,5,1,1,1,1.709009
190,8,0,23,1,3,5,1,1,1,1.709009
190,8,0,35,2,4,5,1,2,3,1.709009
190,8,0,32,1,4,5,1,2,3,1.709009
190,8,0,30,2,4,5,1,2,3,1.709009
190,8,0,27,1,4,5,1,2,3,1.709009
190,8,0,22,1,4,5,1,2,3,1.709009
190,8,0,20,2,4,5,1,2,3,1.709009
190,8,0,18,1,4,5,1,2,3,1.709009
190,8,0,22,2,5,5,1,2,1,1.709009
190,8,0,19,2,5,5,1,2,1,1.709009
190,8,0,26,1,4,5,1,2,1,1.709009
190,8,0,36,1,5,5,1,3,1,1.709009
190,8,0,34,1,5,5,1,3,1,1.709009
190,8,0,41,2,4,5,1,2,4,1.709009
190,8,0,34,2,4,5,1,2,4,1.709009
190,8,0,31,1,4,5,1,2,4,1.709009
190,8,0,27,1,4,5,1,2,4,1.709009
190,8,0,40,2,4,5,1,2,5,1.709009
190,8,0,38,2,4,5,1,2,5,1.709009
190,8,0,32,1,4,5,1,2,5,1.709009
190,8,0,29,1,4,5,1,2,5,1.709009
190,8,0,59,2,4,5,1,1,1,1.709009
190,8,0,57,1,4,5,1,1,1,1.709009
190,8,0,53,1,4,5,1,1,1,1.709009
190,8,0,51,2,4,5,1,1,1,1.709009
190,8,0,45,1,4,5,1,1,1,1.709009
190,8,0,43,2,4,5,1,1,1,1.709009
190,8,0,32,1,4,5,1,2,0,1.709009
190,8,0,30,2,4,5,1,2,0,1.709009
190,8,0,28,2,4,5,1,2,0,1.709009
190,8,0,26,1,4,5,1,2,0,1.709009
190,8,0,24,1,4,5,1,2,0,1.709009
190,8,0,21,2,4,5,1,2,0,1.709009
190,8,0,19,1,4,5,1,2,0,1.709009
190,8,0,17,2,4,5,1,2,0,1.709009
190,8,0,15,2,4,5,1,2,0,1.709009
190,8,0,32,1,4,5,1,2,0,1.709009
190,8,0,30,2,4,5,1,2,0,1.709009
190,8,0,28,2,4,5,1,2,0,1.709009
190,8,0,27,1,4,5,1,2,0,1.709009
190,8,0,25,1,4,5,1,2,0,1.709009
190,8,0,23,2,4,5,1,2,0,1.709009
190,8,0,16,1,4,5,1,2,0,1.709009
190,8,0,31,2,3,5,1,1,1,1.709009
190,8,0,27,1,3,5,1,1,1,1.709009
190,8,0,40,1,2,5,1,1,4,1.709009
190,8,0,35,2,2,5,1,1,4,1.709009
190,8,0,40,1,5,5,1,1,1,1.709009
190,8,1,36,1,5,5,1,1,1,1.709009
190,8,0,34,1,5,5,1,1,1,1.709009
190,8,0,30,1,5,5,1,1,1,1.709009
190,8,0,26,1,5,5,1,1,1,1.709009
190,8,0,43,2,3,5,1,1,1,1.709009
190,8,0,34,2,3,5,1,1,1,1.709009
190,8,0,32,2,3,5,1,1,1,1.709009
191,5,0,24,1,4,3,1,3,0,0.927444
191,5,0,18,2,4,3,1,3,0,0.927444
191,5,0,16,2,4,3,1,3,0,0.927444
191,5,0,40,2,5,3,1,2,1,0.927444
191,5,0,37,2,5,3,1,2,1,0.927444
191,5,0,34,1,5,3,1,2,1,0.927444
191,5,0,28,2,5,3,1,2,1,0.927444
191,5,0,25,2,5,3,1,2,1,0.927444
191,5,0,24,2,5,3,1,2,1,0.927444
191,5,0,17,1,5,3,1,2,1,0.927444
191,5,0,24,1,4,3,1,1,2,0.927444
191,5,0,22,2,4,3,1,1,2,0.927444
191,5,0,18,2,4,3,1,1,2,0.927444
191,5,0,15,1,4,3,1,1,2,0.927444
191,5,0,28,2,4,3,1,2,0,0.927444
191,5,0,24,1,4,3,1,2,0,0.927444
191,5,0,22,2,4,3,1,2,0,0.927444
191,5,0,15,1,4,3,1,2,0,0.927444
191,5,0,44,2,4,3,1,2,0,0.927444
191,5,0,41,1,4,3,1,2,0,0.927444
191,5,0,39,1,4,3,1,2,0,0.927444
191,5,0,37,2,4,3,1,2,0,0.927444
191,5,0,35,1,4,3,1,2,0,0.927444
191,5,0,33,1,4,3,1,2,0,0.927444
191,5,0,29,2,4,3,1,2,0,0.927444
191,5,0,26,1,4,3,1,2,0,0.927444
191,5,0,26,1,4,3,1,2,0,0.927444
191,5,0,20,1,4,3,1,2,0,0.927444
191,5,0,38,1,5,3,1,2,5,0.927444
191,5,0,26,2,5,3,1,2,5,0.927444
191,5,1,15,2,5,3,1,2,0,0.927444
191,5,0,30,2,5,3,1,3,1,0.927444
191,5,0,27,1,5,3,1,3,1,0.927444
191,5,0,22,1,5,3,1,3,1,0.927444
191,5,0,16,2,5,3,1,3,1,0.927444
191,5,0,41,1,5,3,1,3,1,0.927444
191,5,0,37,2,5,3,1,3,1,0.927444
191,5,0,30,2,5,3,1,3,1,0.927444
191,5,0,28,1,5,3,1,3,1,0.927444
191,5,0,22,2,5,3,1,3,1,0.927444
191,5,0,40,2,5,3,1,2,1,0.927444
191,5,0,38,2,5,3,1,2,1,0.927444
191,5,0,30,2,5,3,1,2,1,0.927444
191,5,0,28,2,5,3,1,2,1,0.927444
191,5,0,25,1,5,3,1,2,1,0.927444
191,5,1,29,1,5,3,1,3,1,0.927444
191,5,0,27,1,5,3,1,3,1,0.927444
191,5,0,25,1,5,3,1,3,1,0.927444
191,5,0,23,2,5,3,1,3,1,0.927444
191,5,0,45,1,5,3,1,3,0,0.927444
191,5,0,44,2,5,3,1,3,0,0.927444
191,5,0,42,1,5,3,1,3,0,0.927444
191,5,0,40,2,5,3,1,3,0,0.927444
191,5,0,38,2,5,3,1,3,0,0.927444
191,5,0,35,1,5,3,1,3,0,0.927444
191,5,0,32,2,5,3,1,3,0,0.927444
191,5,0,22,2,5,3,1,3,0,0.927444
191,5,0,30,1,5,3,1,3,2,0.927444
191,5,0,36,2,5,3,1,1,1,0.927444
191,5,0,34,1,5,3,1,1,1,0.927444
191,5,0,32,2,5,3,1,1,1,0.927444
191,5,0,28,1,5,3,1,1,1,0.927444
191,5,0,45,2,5,3,1,2,2,0.927444
191,5,0,42,2,5,3,1,2,2,0.927444
191,5,0,40,1,5,3,1,2,2,0.927444
191,5,0,39,2,5,3,1,2,2,0.927444
191,5,0,30,2,5,3,1,2,2,0.927444
191,5,0,30,2,5,3,1,2,2,0.927444
192,22,0,36,1,5,12,1,2,0,1.062719
192,22,0,31,1,5,12,1,2,0,1.062719
192,22,0,24,2,5,12,1,2,0,1.062719
192,22,0,20,1,5,12,1,2,0,1.062719
192,22,0,16,2,5,12,1,2,0,1.062719
192,22,0,36,1,5,12,1,3,0,1.062719
192,22,0,28,1,5,12,1,3,0,1.062719
192,22,0,25,2,5,12,1,3,0,1.062719
192,22,0,20,1,5,12,1,3,0,1.062719
192,22,0,18,2,5,12,1,3,0,1.062719
192,22,0,16,2,5,12,1,3,0,1.062719
192,22,0,36,1,5,12,1,2,0,1.062719
192,22,0,31,1,5,12,1,2,0,1.062719
192,22,0,24,2,5,12,1,2,0,1.062719
192,22,0,24,2,5,12,1,2,0,1.062719
192,22,0,20,1,5,12,1,2,0,1.062719
192,22,0,16,2,5,12,1,2,0,1.062719
192,22,0,28,1,5,12,1,2,0,1.062719
192,22,0,26,1,5,12,1,2,0,1.062719
192,22,0,24,1,5,12,1,2,0,1.062719
192,22,0,23,1,5,12,1,2,0,1.062719
192,22,0,19,2,5,12,1,2,0,1.062719
192,22,0,28,2,5,12,1,2,0,1.062719
192,22,0,24,1,5,12,1,2,0,1.062719
192,22,0,20,2,5,12,1,2,0,1.062719
192,22,0,30,2,5,12,1,3,2,1.062719
192,22,0,28,2,5,12,1,3,2,1.062719
192,22,0,23,2,5,12,1,3,2,1.062719
192,22,0,21,1,5,12,1,3,2,1.062719
192,22,0,30,2,5,12,1,2,1,1.062719
192,22,0,27,1,5,12,1,2,1,1.062719
192,22,0,18,2,5,12,1,2,1,1.062719
192,22,1,50,2,4,12,1,2,2,1.062719
192,22,0,50,2,4,12,1,2,2,1.062719
192,22,0,45,2,4,12,1,2,2,1.062719
192,22,0,40,1,4,12,1,2,2,1.062719
192,22,0,37,1,4,12,1,2,2,1.062719
192,22,0,34,1,4,12,1,2,2,1.062719
192,22,0,25,1,5,12,1,2,1,1.062719
192,22,0,23,2,5,12,1,2,1,1.062719
192,22,0,19,2,5,12,1,2,1,1.062719
192,22,0,17,1,5,12,1,2,1,1.062719
192,22,0,16,2,5,12,1,2,1,1.062719
192,22,0,28,2,5,12,1,2,0,1.062719
192,22,0,25,1,5,12,1,2,0,1.062719
192,22,0,19,2,5,12,1,2,0,1.062719
192,22,0,17,1,5,12,1,2,0,1.062719
192,22,0,15,1,5,12,1,2,0,1.062719
192,22,0,28,2,5,12,1,2,0,1.062719
192,22,0,25,1,5,12,1,2,0,1.062719
192,22,0,23,2,5,12,1,2,0,1.062719
192,22,0,17,1,5,12,1,2,0,1.062719
192,22,0,15,2,5,12,1,2,0,1.062719
192,22,0,55,2,5,12,1,1,3,1.062719
192,22,0,55,2,5,12,1,1,3,1.062719
192,22,0,28,1,5,12,1,2,0,1.062719
192,22,0,22,1,5,12,1,2,0,1.062719
192,22,0,17,2,5,12,1,2,0,1.062719
192,22,0,28,1,5,12,1,2,0,1.062719
192,22,0,22,1,5,12,1,2,0,1.062719
192,22,0,18,2,5,12,1,2,0,1.062719
192,22,0,40,1,5,12,1,2,2,1.062719
192,22,0,37,2,5,12,1,2,2,1.062719
192,22,0,29,1,5,12,1,2,2,1.062719
192,22,0,22,2,5,12,1,2,0,1.062719
192,22,0,20,2,5,12,1,2,0,1.062719
192,22,0,26,1,5,12,1,2,0,1.062719
192,22,0,21,2,5,12,1,2,0,1.062719
192,22,0,15,1,5,12,1,2,0,1.062719
192,22,0,28,2,5,12,1,2,2,1.062719
192,22,0,26,2,5,12,1,2,2,1.062719
192,22,0,24,2,5,12,1,2,2,1.062719
192,22,0,21,2,5,12,1,2,2,1.062719
192,22,0,16,1,5,12,1,2,2,1.062719
192,22,0,40,1,4,12,1,2,1,1.062719
192,22,0,36,1,4,12,1,2,1,1.062719
192,22,0,30,1,4,12,1,2,1,1.062719
192,22,0,28,2,4,12,1,2,1,1.062719
192,22,0,23,2,4,12,1,2,1,1.062719
192,22,0,35,1,5,12,1,2,2,1.062719
192,22,0,26,1,5,12,1,2,2,1.062719
192,22,0,24,2,5,12,1,2,2,1.062719
192,22,0,19,2,5,12,1,2,2,1.062719
192,22,0,16,1,5,12,1,2,2,1.062719
192,22,0,35,1,5,12,1,2,0,1.062719
192,22,0,28,2,5,12,1,2,0,1.062719
192,22,0,26,1,5,12,1,2,0,1.062719
192,22,0,24,2,5,12,1,2,0,1.062719
192,22,0,16,1,5,12,1,2,0,1.062719
192,22,0,44,1,3,12,1,1,1,1.062719
192,22,0,42,1,3,12,1,1,1,1.062719
192,22,0,39,1,3,12,1,1,1,1.062719
192,22,0,32,1,3,12,1,1,1,1.062719
192,22,0,37,1,5,12,1,2,2,1.062719
192,22,0,35,2,5,12,1,2,2,1.062719
192,22,0,33,1,5,12,1,2,2,1.062719
192,22,0,32,2,5,12,1,2,2,1.062719
192,22,0,31,1,5,12,1,2,2,1.062719
192,22,0,30,1,5,12,1,2,2,1.062719
192,22,0,50,2,5,12,1,2,0,1.062719
192,22,0,48,2,5,12,1,2,0,1.062719
192,22,0,38,1,5,12,1,2,0,1.062719
192,22,0,33,2,5,12,1,2,0,1.062719
192,22,0,30,2,5,12,1,2,0,1.062719
192,22,0,20,2,5,12,1,2,0,1.062719
192,22,0,18,1,5,12,1,2,0,1.062719
192,22,0,49,2,5,12,1,2,3,1.062719
192,22,0,44,1,5,12,1,2,3,1.062719
192,22,0,41,1,5,12,1,2,3,1.062719
192,22,0,38,2,5,12,1,2,3,1.062719
192,22,0,18,1,5,12,1,3,0,1.062719
192,22,0,17,2,5,12,1,3,0,1.062719
192,22,0,21,2,5,12,1,2,0,1.062719
192,22,0,18,1,5,12,1,2,0,1.062719
192,22,0,27,1,5,12,1,2,2,1.062719
192,22,0,23,2,5,12,1,2,2,1.062719
192,22,1,21,2,4,12,1,2,2,1.062719
192,22,0,17,2,4,12,1,2,2,1.062719
192,22,0,16,2,4,12,1,2,2,1.062719
192,22,0,23,1,5,12,1,2,1,1.062719
192,22,0,20,1,5,12,1,2,1,1.062719
192,22,0,17,2,5,12,1,2,1,1.062719
192,22,0,30,1,5,12,1,2,2,1.062719
192,22,0,25,1,5,12,1,2,2,1.062719
192,22,0,50,1,5,12,1,2,1,1.062719
192,22,0,48,1,5,12,1,2,1,1.062719
192,22,0,45,2,5,12,1,2,1,1.062719
192,22,0,39,1,5,12,1,2,1,1.062719
192,22,0,36,2,5,12,1,2,1,1.062719
192,22,0,33,2,5,12,1,2,1,1.062719
192,22,0,30,1,5,12,1,2,1,1.062719
192,22,0,18,1,5,12,1,3,0,1.062719
192,22,0,52,1,5,12,1,3,1,1.062719
192,22,0,50,1,5,12,1,3,1,1.062719
192,22,0,45,1,5,12,1,3,1,1.062719
192,22,0,43,1,5,12,1,3,1,1.062719
192,22,0,39,1,5,12,1,3,1,1.062719
192,22,0,35,1,5,12,1,3,1,1.062719
192,22,0,36,2,5,12,1,2,1,1.062719
192,22,0,33,1,5,12,1,2,1,1.062719
192,22,0,50,2,5,12,1,2,0,1.062719
192,22,0,47,2,5,12,1,2,0,1.062719
192,22,0,43,1,5,12,1,2,0,1.062719
192,22,0,37,2,5,12,1,2,0,1.062719
192,22,0,35,1,5,12,1,2,0,1.062719
192,22,0,32,1,5,12,1,2,0,1.062719
192,22,0,29,1,5,12,1,2,0,1.062719
192,22,0,25,2,5,12,1,2,0,1.062719
192,22,0,20,2,5,12,1,2,0,1.062719
193,1,0,24,2,4,1,1,2,0,0.562456
193,1,0,17,2,4,1,1,2,0,0.562456
193,1,0,47,1,5,1,1,2,1,0.562456
193,1,0,45,1,5,1,1,2,1,0.562456
193,1,1,43,2,5,1,1,2,1,0.562456
193,1,0,41,2,5,1,1,2,1,0.562456
193,1,0,39,1,5,1,1,2,1,0.562456
193,1,0,28,1,5,1,1,2,1,0.562456
193,1,0,28,2,5,1,1,1,0,0.562456
193,1,1,26,2,5,1,1,1,1,0.562456
193,1,0,25,2,5,1,1,1,1,0.562456
193,1,0,29,1,5,1,1,2,1,0.562456
193,1,0,28,1,5,1,1,2,1,0.562456
193,1,0,21,1,5,1,1,2,1,0.562456
193,1,0,19,1,5,1,1,2,1,0.562456
193,1,0,18,2,5,1,1,2,1,0.562456
193,1,0,16,1,5,1,1,2,1,0.562456
193,1,0,47,2,4,1,1,1,1,0.562456
193,1,0,45,2,4,1,1,1,1,0.562456
193,1,0,43,1,4,1,1,1,1,0.562456
193,1,0,28,1,4,1,1,1,1,0.562456
193,1,0,30,1,5,1,1,2,1,0.562456
193,1,0,20,1,5,1,1,1,1,0.562456
193,1,0,18,2,5,1,1,1,1,0.562456
193,1,0,16,1,5,1,1,1,1,0.562456
193,1,1,41,2,4,1,1,1,1,0.562456
193,1,0,22,2,4,1,1,1,0,0.562456
193,1,0,20,2,4,1,1,1,0,0.562456
193,1,0,17,2,4,1,1,1,0,0.562456
193,1,0,20,2,4,1,1,2,0,0.562456
193,1,0,17,2,4,1,1,2,0,0.562456
193,1,0,23,2,4,1,1,2,0,0.562456
193,1,0,17,2,4,1,1,2,0,0.562456
193,1,0,23,2,4,1,1,2,0,0.562456
193,1,0,20,2,4,1,1,2,0,0.562456
193,1,0,15,2,4,1,1,2,0,0.562456
193,1,0,49,2,5,1,1,2,1,0.562456
193,1,0,46,2,5,1,1,2,1,0.562456
193,1,0,42,1,5,1,1,2,1,0.562456
193,1,0,35,1,5,1,1,2,1,0.562456
193,1,0,15,2,5,1,1,3,0,0.562456
193,1,0,18,2,5,1,1,2,0,0.562456
193,1,0,21,1,5,1,1,2,1,0.562456
193,1,0,15,2,5,1,1,2,1,0.562456
193,1,0,28,2,3,1,1,0,1,0.562456
193,1,1,15,2,3,1,1,0,1,0.562456
193,1,0,20,1,3,1,1,0,1,0.562456
193,1,0,19,2,3,1,1,0,1,0.562456
193,1,0,38,2,3,1,1,2,1,0.562456
193,1,0,36,1,3,1,1,2,1,0.562456
193,1,0,34,1,3,1,1,2,1,0.562456
193,1,0,22,1,3,1,1,2,1,0.562456
193,1,0,26,1,4,1,1,2,1,0.562456
193,1,0,39,1,4,1,1,2,1,0.562456
193,1,1,33,2,4,1,1,2,1,0.562456
193,1,0,33,2,4,1,1,2,1,0.562456
193,1,0,28,2,4,1,1,2,1,0.562456
193,1,0,29,1,5,1,1,2,1,0.562456
193,1,0,24,2,5,1,1,2,1,0.562456
193,1,0,27,1,5,1,1,2,0,0.562456
193,1,0,19,1,5,1,1,2,0,0.562456
193,1,0,21,2,5,1,1,2,0,0.562456
193,1,1,30,2,3,1,1,1,1,0.562456
193,1,0,28,2,3,1,1,1,1,0.562456
193,1,0,18,2,3,1,1,1,1,0.562456
193,1,0,17,1,3,1,1,1,1,0.562456
193,1,0,15,2,3,1,1,1,1,0.562456
193,1,0,33,2,4,1,1,2,1,0.562456
193,1,0,27,1,4,1,1,2,1,0.562456
193,1,0,24,1,4,1,1,2,1,0.562456
193,1,0,32,2,5,1,1,2,1,0.562456
193,1,0,30,2,5,1,1,2,1,0.562456
193,1,0,28,1,5,1,1,2,1,0.562456
193,1,0,27,2,5,1,1,2,1,0.562456
193,1,0,17,1,5,1,1,2,1,0.562456
194,18,0,44,1,5,10,1,3,1,0.895424
194,18,0,39,1,5,10,1,3,1,0.895424
194,18,0,38,1,5,10,1,3,1,0.895424
194,18,0,36,2,5,10,1,3,1,0.895424
194,18,0,34,2,5,10,1,3,1,0.895424
194,18,0,30,2,5,10,1,3,1,0.895424
194,18,0,27,1,5,10,1,3,1,0.895424
194,18,0,23,1,5,10,1,3,1,0.895424
194,18,0,35,1,5,10,1,2,2,0.895424
194,18,0,31,1,5,10,1,2,2,0.895424
194,18,0,23,2,5,10,1,2,2,0.895424
194,18,0,21,2,5,10,1,2,2,0.895424
194,18,0,17,2,5,10,1,2,2,0.895424
194,18,0,35,1,5,10,1,1,0,0.895424
194,18,0,31,1,5,10,1,1,0,0.895424
194,18,0,28,2,5,10,1,1,0,0.895424
194,18,0,23,2,5,10,1,1,0,0.895424
194,18,0,17,2,5,10,1,1,0,0.895424
194,18,0,35,1,5,10,1,2,0,0.895424
194,18,0,31,1,5,10,1,2,0,0.895424
194,18,0,28,2,5,10,1,2,0,0.895424
194,18,0,23,2,5,10,1,2,0,0.895424
194,18,0,21,2,5,10,1,2,0,0.895424
194,18,0,34,1,5,10,1,2,1,0.895424
194,18,0,32,2,5,10,1,2,1,0.895424
194,18,0,24,2,5,10,1,2,1,0.895424
194,18,0,16,1,5,10,1,2,1,0.895424
194,18,0,46,1,5,10,1,3,1,0.895424
194,18,0,45,1,5,10,1,3,1,0.895424
194,18,0,38,1,5,10,1,3,1,0.895424
194,18,0,37,2,5,10,1,3,1,0.895424
194,18,0,32,1,5,10,1,3,1,0.895424
194,18,0,27,1,5,10,1,2,0,0.895424
194,18,0,23,2,5,10,1,2,0,0.895424
194,18,0,21,2,5,10,1,2,0,0.895424
194,18,0,16,1,5,10,1,2,0,0.895424
194,18,0,31,2,4,10,1,1,2,0.895424
194,18,0,30,2,4,10,1,1,2,0.895424
194,18,0,24,2,4,10,1,1,2,0.895424
194,18,0,18,2,4,10,1,1,2,0.895424
194,18,0,16,1,4,10,1,1,2,0.895424
194,18,0,42,1,4,10,1,1,0,0.895424
194,18,0,41,2,4,10,1,1,0,0.895424
194,18,0,30,2,4,10,1,1,0,0.895424
194,18,0,27,1,4,10,1,1,0,0.895424
194,18,0,33,1,4,10,1,1,0,0.895424
194,18,0,28,1,4,10,1,1,0,0.895424
194,18,0,24,2,4,10,1,1,0,0.895424
194,18,0,21,2,4,10,1,1,0,0.895424
194,18,0,15,1,4,10,1,1,0,0.895424
194,18,0,46,2,5,10,1,3,1,0.895424
194,18,0,51,1,4,10,1,3,1,0.895424
194,18,0,38,2,4,10,1,3,1,0.895424
194,18,0,34,1,4,10,1,3,1,0.895424
194,18,0,34,1,4,10,1,3,2,0.895424
194,18,0,32,1,4,10,1,3,2,0.895424
194,18,0,26,2,4,10,1,3,2,0.895424
194,18,0,22,2,4,10,1,3,2,0.895424
194,18,0,19,2,4,10,1,3,2,0.895424
194,18,0,30,2,5,10,1,2,1,0.895424
194,18,0,28,1,5,10,1,2,1,0.895424
194,18,0,25,1,5,10,1,2,1,0.895424
194,18,0,22,1,5,10,1,2,1,0.895424
194,18,0,19,1,5,10,1,2,1,0.895424
194,18,0,17,2,5,10,1,2,1,0.895424
194,18,0,16,1,5,10,1,2,1,0.895424
194,18,0,40,2,4,10,1,2,0,0.895424
194,18,0,35,1,4,10,1,2,0,0.895424
194,18,0,16,2,4,10,1,2,0,0.895424
194,18,0,40,2,4,10,1,2,0,0.895424
194,18,0,33,1,4,10,1,2,0,0.895424
194,18,0,20,2,4,10,1,2,0,0.895424
194,18,0,39,1,5,10,1,2,1,0.895424
194,18,0,37,2,5,10,1,2,1,0.895424
194,18,0,32,1,5,10,1,2,1,0.895424
194,18,0,31,2,5,10,1,2,1,0.895424
194,18,0,28,1,5,10,1,2,1,0.895424
194,18,0,26,2,5,10,1,2,1,0.895424
194,18,0,24,2,5,10,1,2,1,0.895424
194,18,0,21,1,5,10,1,2,0,0.895424
194,18,0,31,2,5,10,1,2,0,0.895424
194,18,0,20,1,5,10,1,2,0,0.895424
194,18,0,17,2,5,10,1,2,0,0.895424
194,18,0,31,2,5,10,1,2,0,0.895424
194,18,0,27,2,5,10,1,2,0,0.895424
194,18,0,20,1,5,10,1,2,0,0.895424
194,18,0,40,2,5,10,1,2,2,0.895424
194,18,0,37,1,5,10,1,2,2,0.895424
194,18,0,35,1,5,10,1,2,2,0.895424
194,18,0,32,1,5,10,1,2,2,0.895424
194,18,0,20,2,5,10,1,2,2,0.895424
194,18,0,47,2,5,10,1,3,0,0.895424
194,18,0,44,1,5,10,1,3,0,0.895424
194,18,0,41,1,5,10,1,3,0,0.895424
194,18,0,39,2,5,10,1,3,0,0.895424
194,18,0,36,1,5,10,1,3,0,0.895424
194,18,0,30,2,5,10,1,3,0,0.895424
194,18,0,31,2,5,10,1,2,1,0.895424
194,18,0,29,1,5,10,1,2,1,0.895424
194,18,0,27,1,5,10,1,2,1,0.895424
194,18,0,25,1,5,10,1,2,1,0.895424
194,18,0,37,1,5,10,1,2,1,0.895424
194,18,0,34,2,5,10,1,2,1,0.895424
194,18,0,23,2,5,10,1,2,1,0.895424
194,18,0,19,1,5,10,1,2,1,0.895424
194,18,0,41,1,5,10,1,2,5,0.895424
194,18,0,39,2,5,10,1,2,5,0.895424
194,18,0,37,1,5,10,1,2,5,0.895424
194,18,0,35,2,5,10,1,2,5,0.895424
194,18,0,49,2,5,10,1,2,1,0.895424
194,18,0,40,1,5,10,1,2,1,0.895424
194,18,0,38,2,5,10,1,2,1,0.895424
194,18,0,36,2,5,10,1,2,1,0.895424
194,18,0,33,2,5,10,1,2,1,0.895424
194,18,0,31,2,5,10,1,2,1,0.895424
194,18,0,40,1,5,10,1,2,0,0.895424
194,18,0,38,2,5,10,1,2,0,0.895424
194,18,0,36,2,5,10,1,2,0,0.895424
194,18,0,33,2,5,10,1,2,0,0.895424
194,18,0,33,2,5,10,1,2,0,0.895424
194,18,0,33,2,5,10,1,2,0,0.895424
194,18,0,40,1,4,10,1,1,1,0.895424
